"SCRIPTID","NAME","USERID","CREATEDATE","DATEOFMODIFIED","RELEASE","CATEGORY","DETAILS","MODULE","REPOSITORY","DESIGNER","SYSCODE","HOSTNAME","REVIEWER","REVIEW_STARTDATE","REVIEW_ENDDATE","ACTIVEX"
5116,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapYes_NoCompl_MultipleWOs","PS9056588","01/11/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","SP9077688","28-6-2021","06/30/2021","false"
5114,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapYes_StdCompl_MultipleWOs","PS9056588","01/11/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","SP9077688","28-6-2021","08/31/2021","false"
5113,"FT_FMS_JC_ProcessingOptions_R51425B","VK9075359","01/11/2020","","9.2","FT","Script to set up processing options for R51425B","FMS","AutHubRepo\EOne\9.2\FT","AP9076327","51","0","","","","false"
5112,"FT_FMS_JC_ProcessingOptions_R51420","VK9075359","01/11/2020","","9.2","FT","Script to set up processing options for R51420","FMS","AutHubRepo\EOne\9.2\FT","AP9076327","51","0","","","","false"
5111,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapYes_OverCompl_MultipleWOs","PS9056588","01/11/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","SP9077688","22-6-2021","06/23/2021","false"
5110,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapYes_StdCompl_MultipleWOs","PS9056588","01/11/2020","","9.2","Trash","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\Trash","IC8871610","31A","0","","","","false"
5109,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapNo_UnderCompl_MultipleWO","PS9056588","01/11/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","BM9077371","22-6-2021","08/31/2021","false"
5108,"FT_MFG_OverIssue_UnderTimeUpdateLMS_NoScrap_NoCompl_MultipleWOs","PS9056588","01/11/2020","","9.2","FT","For MFG WO, perform Under Issue. Enter under time entry for LMS. No scrap. No completion.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","FQ1234567","04/30/2021","04/30/2021","false"
5107,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapNo_OverCompl_MultipleWO","PS9056588","01/11/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","BM9077371","22-6-2021","08/31/2021","false"
5106,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapNo_StdCompl_MultipleWO","PS9056588","01/11/2020","","9.2","Trash","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\Trash","IC8871610","31A","0","","","","false"
8686,"FT_SOE_LocationHold_ST-enter","PG9076925","01/11/2023","","9.2","FT","","SOE","AutHubRepo\EOne\9.2\FT","SS9070540","42","0","","","","false"
5419,"FT_SRM_PO_Add_SingleLn_Dom_JSBLnTy_CTax_AccDist-Copy","SS7654321","01/12/2020","","9.2","Trash","","SRM","AutHubRepo\EOne\9.2\Trash","PS9074823","43","0","","","","false"
5418,"FT_MFG_R31804_STDIssue_STDUpdateforL,M,S_ScrapNo_NoCompletion_MultipleWO","SL9077266","01/12/2020","","9.2","FT","Validate R31804 for standard Issue, Standard Time Update for labor, Machine and Setup, without Scrap and No completions","MFG","AutHubRepo\EOne\9.2\FT","SL9077266","31A","0","IC8823870","29-6-2021","08/31/2021","false"
5412,"FT_MFG_R31804_STDIssue_STDUpdateforL,M,S_ScrapNo_UnderCompletion_MultipleWO","SL9077266","01/12/2020","","9.2","FT","Validate R31804 for standard Issue, Standard Time Update for labor, Machine and Setup, without Scrap and under completions","MFG","AutHubRepo\EOne\9.2\FT","SL9077266","31A","0","IC8823870","29-6-2021","08/31/2021","false"
5416,"FT_MFG_UnderIssue_StdTimeUpdateLMS_ScrapYes_OverCompl_MultipleWOs-Copy","IC8871610","01/12/2020","","9.2","Trash","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\Trash","IC8871610","31A","0","","","","false"
5415,"HCM_ESS MARRIAGE EVENT","BV9077354","01/12/2020","2020/12/01 05:21:40","9.2","Trash","ESS MARRIAGE EVENT","HCM","AutHubRepo\EOne\9.2\Trash","BV9077354","08B","0","","","","false"
5414,"TA_demo","TA9077522","01/12/2020","2020/12/01 03:08:52","9.2","Trash","","SRM","AutHubRepo\EOne\9.2\Trash","TA9077522","01","0","","","","false"
5413,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapYes_OverCompl_MultipleWOs","PS9056588","01/12/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","PG9076925","29-6-2021","08/31/2021","false"
5417,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapYes_OverCompl_MultipleWOs-Maran","IC8871610","01/12/2020","","9.2","Trash","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\Trash","IC8871610","31A","0","","","","false"
7364,"FT_SRM_VMA-F-L-INVL-ATRL01-EUR-WithTax","DL9070144","01/12/2022","2022/11/30 18:55:36","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for EUR supplier 4301004 for automation rule 01","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7363,"FT_SRM_VMA-F-L-INVL-ATRL01-EUR-NoTax","DL9070144","01/12/2022","2022/11/30 18:55:02","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for EUR supplier 4301003 for automation rule 01","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7365,"FT_SRM_VMA-F-L-INVL-ATRL04-USD-NoTax","DL9070144","01/12/2022","2022/11/30 18:56:09","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for USD supplier 4304001 for automation rule 04","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7366,"FT_SRM_VMA-F-L-INVL-ATRL04-USD-WithTax","DL9070144","01/12/2022","2022/11/30 18:56:44","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for USD supplier 4304002 for automation rule 04","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7367,"FT_SRM_VMA-F-L-INVL-ATRL04-EUR-NoTax","DL9070144","01/12/2022","2022/11/30 18:57:17","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for EUR supplier 4304003 for automation rule 04","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7368,"FT_SRM_VMA-F-L-INVL-ATRL04-EUR-WithTax","DL9070144","01/12/2022","2022/11/30 18:57:55","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for EUR supplier 4304004 for automation rule 04","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7369,"FT_SRM_VMA-F-L-INVL-ATRL05-USD-NoTax","DL9070144","01/12/2022","2022/11/30 18:58:28","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for USD supplier 4305001 for automation rule 05","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7370,"FT_SRM_VMA-F-L-INVL-ATRL05-USD-WithTax","DL9070144","01/12/2022","2022/11/30 18:59:00","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for USD supplier 4305002 for automation rule 05","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7371,"FT_SRM_VMA-F-L-INVL-ATRL05-EUR-NoTax","DL9070144","01/12/2022","2022/11/30 18:59:31","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for EUR supplier 4305003 for automation rule 05","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7362,"FT_SRM_VMA-F-L-INVL-ATRL01-USD-WithTax","DL9070144","01/12/2022","2022/11/30 18:54:22","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for USD supplier 4301002 for automation rule 01","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7361,"FT_SRM_VMA-F-L-INVL-ATRL01-USD-NoTax","DL9070144","01/12/2022","2022/11/30 18:53:43","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for USD supplier 4301001 for automation rule 01","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7372,"FT_SRM_VMA-F-L-INVL-ATRL05-EUR-WithTax","DL9070144","01/12/2022","2022/11/30 19:00:10","9.2","FT","Script to create purchase order, perform receipt, create VMA invoice and process it. This test case is to create a Logged voucher i.e. Single voucher per invoice line for EUR supplier 4305004 for automation rule 05","SRM","AutHubRepo\EOne\9.2\FT","DL9070144","43B","0","FQ1234567","12/07/2022","12/07/2022","false"
7446,"SS_02JAN_02","SS7654321","02/01/2023","2023/01/01 17:57:45","9.2","Trash","dfd","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
7445,"SS_02JAN_01","SS7654321","02/01/2023","2023/01/01 17:54:50","9.2","Trash","PLS","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
7457,"OCI Test CPT","NK9071139","02/01/2023","2023/01/02 21:59:06","9.2","Trash","","CRM","AutHubRepo\EOne\9.2\Trash","NK9071139","00","0","","","","false"
7455,"New tool trail1-Copy_Mukesh","MY9077944","02/01/2023","","9.2","Scrum","","MFG","AutHubRepo\EOne\9.2\Scrum","PS9056588","34","0","","","","false"
7450,"New tool trail1","PS9056588","02/01/2023","","9.2","Scrum","","MFG","AutHubRepo\EOne\9.2\Scrum","PS9056588","34","1","","","","false"
7452,"SS_02JAN_02-Copy","BM9077371","02/01/2023","","9.2","Trash","dfd","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
7451,"SS_02Jan_03","SS7654321","02/01/2023","2023/01/02 05:39:14","9.2","Trash","dsa","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","1","","","","false"
7449,"Trail1","PS9056588","02/01/2023","2023/01/02 04:59:58","9.2","Scrum","","MFG","AutHubRepo\EOne\9.2\Scrum","PS9056588","34","1","","","","false"
7453,"SS_02JAN_01-Copy","BM9077371","02/01/2023","","9.2","Trash","PLS","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
1227,"FT_SOE_SIT_PO1","SS7654321","02/02/2020","2020/02/02 20:48:54","9.2","Trash","PO","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne","SS7654321","01","0","","","","false"
1238,"FT_Select_DB1","SS7654321","02/02/2020","2020/02/02 21:58:00","9.2","Trash","DB1","Select","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
1239,"FT_SOE_DB2","SS7654321","02/02/2020","2020/02/02 22:00:37","9.2","Trash","DB1","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
1241,"FT_SOE_DB3","SS7654321","02/02/2020","2020/02/02 22:06:57","9.2","Trash","DB3","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
1244,"FT_SOE_DB4","SS7654321","02/02/2020","2020/02/02 22:22:17","9.2","Trash","DB4","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
1193,"FT_SOE_SIT_demo1","SS7654321","02/02/2020","2020/02/02 03:29:59","9.2","Trash","df","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1192,"FT_SOE_SIT_RAVI3.9","SS7654321","02/02/2020","2020/02/02 03:21:32","9.2","Trash","ravi3","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","00","0","","","","false"
1190,"FT_SOE_SIT_Ravi3.4","SS7654321","02/02/2020","2020/02/02 03:02:40","9.2","Trash","fd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","00","0","","","","false"
1188,"FT_SOE_SIT_Ravi3.1","SS7654321","02/02/2020","2020/02/02 02:12:28","9.2","Trash","R3","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1187,"FT_SOE_SIT3_ravi3","SS7654321","02/02/2020","2020/02/02 02:09:16","9.2","Trash","dfsfd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1186,"FT_SOE_SIT_Ravi2","SS7654321","02/02/2020","2020/02/02 02:01:59","9.2","Trash","sdf","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1185,"FT_SOE_SIT_Ravi1","SS7654321","02/02/2020","2020/02/02 01:47:10","9.2","Trash","dggfdg","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1184,"FT_SOE_SIT3","SS7654321","02/02/2020","2020/02/02 01:41:52","9.2","Trash","r2","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1180,"FT_SOE_SIT1","SS7654321","02/02/2020","2020/02/02 01:33:07","9.2","Trash","PO","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
1182,"FT_SOE_SIT2","SS7654321","02/02/2020","2020/02/02 01:34:59","9.2","Trash","dfdfd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\Functional Test","SS7654321","01","0","","","","false"
5745,"SS_T2","SS7654321","02/02/2021","2021/02/02 06:07:59","9.2","Trash","cz","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
5746,"SS_T3","SS7654321","02/02/2021","2021/02/02 06:12:14","9.2","Trash","ds","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","03B","0","","","","false"
5739,"SS_01_01","SS7654321","02/02/2021","2021/02/01 20:30:27","9.2","Trash","xc","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
5740,"TestXpath","VK9076634","02/02/2021","2021/02/01 20:34:26","9.2","Trash","Test","SRM","AutHubRepo\EOne\9.2\Trash","VK9076634","00","0","","","","false"
5741,"SS_VA_01","SS7654321","02/02/2021","2021/02/01 22:26:53","9.2","Trash","dasdas","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
5742,"SS_ENCODE_01","SS7654321","02/02/2021","2021/02/01 22:57:05","9.2","Trash","dsds","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
5743,"Test_001","VK9076634","02/02/2021","2021/02/02 03:27:52","9.2","Trash","YTest","SRM","AutHubRepo\EOne\9.2\Trash","VK9076634","00","0","","","","false"
5744,"SS_T1","SS7654321","02/02/2021","2021/02/02 05:06:47","9.2","Trash","fdfd","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
8775,"FT_CRM_CAM_P13700 Resource Assignment reschedule","IC8867899","02/02/2024","2024/02/02 04:15:48","9.2","FT","CAM Resource Labor date","CRM","AutHubRepo\EOne\9.2\FT","IC8867899","13R","0","RK9078162","5-2-2024","02/06/2024","false"
8774,"FT_CRM_CAM_P90CD020 Resource Assignment reschedule","IC8867899","02/02/2024","2024/02/02 03:13:26","9.2","FT","CRM Resource WO labor ","CRM","AutHubRepo\EOne\9.2\FT","IC8867899","13R","0","IC8823870","5-2-2024","02/07/2024","false"
8773,"FT_CRM_CAM_P48201 Resource Assignment reschedule","IC8867899","02/02/2024","2024/02/02 02:41:35","9.2","FT","Resource WO Labor","CRM","AutHubRepo\EOne\9.2\FT","IC8867899","13R","0","MY9077944","5-2-2024","02/06/2024","false"
8770,"FT_CRM_CAM_P90CD020 Resource Assignment reschedule-Copy","IC8867899","02/02/2024","","9.2","FT","Reschedule of WO Labor Details","CRM","AutHubRepo\EOne\9.2\FT","IC8867899","13R","0","","","","false"
5853,"WRT_VisualAssist-Copy","MV9077101","02/03/2021","","9.2","Trash","Testing Cust Recorder. Dummy Script","Tools","AutHubRepo\EOne\9.2\Trash","SS9076765","01","0","","","","false"
5854,"Testing","MV9077101","02/03/2021","2021/03/02 02:18:39","9.2","Trash","tst","LOC","AutHubRepo\EOne\9.2\Trash","MV9077101","01","0","","","","false"
5856,"UT_DIFF","SD9077442","02/03/2021","2021/03/02 04:03:28","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","SD9077442","00","0","","","","false"
5857,"Test4.0","MV9077101","02/03/2021","2021/03/02 06:57:36","9.2","Trash","a","OFP","AutHubRepo\EOne\9.2\Trash","MV9077101","01","0","","","","false"
7627,"FT_HCM_BUG_34829233_TIME_ENTRY_TEST_CASE_2","BV9077354","02/03/2023","2023/03/02 22:24:30","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","BV9077354","05T","0","IC8823870","29-3-2023","04/25/2023","false"
7628,"FT_HCM_BUG_34372866_DEP_UNENR_TC1","IC8999058","02/03/2023","2023/03/02 23:22:42","9.2","Trash","Unenrolling Dependent Using P08334","HCM","AutHubRepo\EOne\9.2\Trash","IC8999058","08B","0","","","","false"
7623,"TestDemo","RK9078162","02/03/2023","2023/03/02 02:52:08","9.2","Trash","first testing","FMS","AutHubRepo\EOne\9.2\Trash","RK9078162","01","1","","","","false"
1829,"FT_SOE_SS_B15","SS7654321","02/04/2020","2020/04/02 02:13:49","9.2","Trash","dfd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1828,"FT_SOE_SS_B13","SS7654321","02/04/2020","2020/04/02 02:08:04","9.2","Trash","fddf","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1831,"FT_SOE_SS_B21","SS7654321","02/04/2020","2020/04/02 03:13:21","9.2","Trash","sd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1832,"FT_SOE_SS_B22","SS7654321","02/04/2020","2020/04/02 04:22:32","9.2","Trash","sdds","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1833,"FT_SOE_SS_B23","SS7654321","02/04/2020","2020/04/02 04:34:32","9.2","Trash","fdf","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1843,"FT_SOE_SS_C1","SS7654321","02/04/2020","2020/04/02 21:05:27","9.2","Trash","jkh","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1845,"FT_SOE_SS_C3_17marside","SS7654321","02/04/2020","2020/04/02 21:54:46","9.2","Trash","dfd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1844,"FT_SOE_SS_C2","SS7654321","02/04/2020","2020/04/02 21:40:23","9.2","Trash","sds","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1846,"FT_SOE_SS_C4_Assertcancelside","SS7654321","02/04/2020","2020/04/02 21:56:30","9.2","Trash","sdf","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1847,"FT_SOE_SS_C4_BranchTest","SS7654321","02/04/2020","2020/04/02 21:58:47","9.2","Trash","ssf","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
1848,"FT_SOE_SS_C5_AssertCancel1","SS7654321","02/04/2020","2020/04/02 22:02:21","9.2","Trash","fdfd","SOE","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
